# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
40800 -13256.8 308.211 -16.4093
40900 -13274.2 296.399 -2.76601
41000 -13313.6 292.917 -21.2647
41100 -13266.9 297.852 5.00729
41200 -13240.8 306.98 39.1609
41300 -13266.8 292.003 37.5319
41400 -13279.6 296.724 3.85474
41500 -13272.3 302.263 -27.7245
41600 -13292.5 294.534 -3.90855
41700 -13281.9 298.104 2.30945
41800 -13259.4 302.392 13.0291
41900 -13275.8 295.093 21.1877
42000 -13276.4 295.607 -20.9942
42100 -13265.9 300.286 -13.8698
42200 -13263.4 295.436 9.48794
42300 -13250.2 297.988 18.282
42400 -13227.5 301.683 -64.6732
42500 -13250.5 298.426 27.3024
42600 -13268.7 292.825 -2.25573
42700 -13237.2 298.995 37.6984
42800 -13216.2 305.623 0.692651
42900 -13275.9 296.661 -3.4092
43000 -13319.3 291.044 -19.9169
43100 -13258.9 293.654 -40.2899
43200 -13201.6 307.803 61.6689
43300 -13249.9 300.4 16.7655
43400 -13299.5 287.84 76.9657
43500 -13245.1 299.847 -71.1825
43600 -13223.9 306.534 -60.0357
43700 -13266.1 292.634 14.3577
43800 -13288.5 296.694 -5.74021
43900 -13248.5 298.78 19.382
44000 -13231.6 302.316 3.87062
44100 -13243.9 290.632 18.2605
44200 -13223.8 298.316 17.933
44300 -13216.8 307.384 -32.0468
44400 -13263.7 290.844 31.7918
44500 -13263.7 295.919 -31.4608
44600 -13220.6 302.847 25.1186
44700 -13232.5 299.745 -16.8136
44800 -13255.4 290.645 36.6134
44900 -13248.4 304.383 -47.8964
45000 -13281.3 298.8 59.8033
45100 -13300.1 287.009 -11.3345
45200 -13245 307.5 22.7248
45300 -13251.4 300.341 -45.5127
45400 -13277.7 289.033 15.2407
45500 -13248.7 303.24 -73.4296
45600 -13261.5 301.527 72.5316
45700 -13291.5 291.92 -28.9388
45800 -13271.5 297.787 42.8672
45900 -13233.1 301.355 -3.38397
46000 -13251.3 295.706 15.1623
46100 -13259.1 296.764 9.87422
46200 -13247.9 303.197 -19.2488
46300 -13281.1 299.101 -14.7123
46400 -13297.6 289.628 11.242
46500 -13263.4 302.143 25.87
46600 -13244.8 299.482 11.0508
46700 -13252.7 297.569 8.85279
46800 -13256.5 297.527 -13.8532
46900 -13279.6 300.736 -19.5265
47000 -13289 292.698 29.5689
47100 -13254.1 294.981 -1.07438
47200 -13210.9 306.84 -5.13072
47300 -13258.4 297.682 -38.4957
47400 -13298.3 290.908 57.1673
47500 -13254.6 302.379 -19.539
47600 -13224.9 300.737 34.1619
47700 -13264 293.474 -39.9072
47800 -13257.8 297.143 4.70496
47900 -13247.3 303.894 -42.3102
48000 -13256 293.664 0.621852
48100 -13258.9 299.642 1.79486
48200 -13238.8 296.699 20.5085
48300 -13253.5 301.025 -4.72209
48400 -13279.8 295.457 5.159
48500 -13268.4 295.733 -22.0889
48600 -13236.3 300.897 42.6678
48700 -13235.7 297.235 33.1191
48800 -13253.1 299.931 -19.33
48900 -13247.2 295.099 -33.5762
49000 -13248.8 300.783 20.1935
49100 -13261.4 296.761 -2.6367
49200 -13246.5 293.146 0.532667
49300 -13238.3 305.782 -61.7475
49400 -13267.3 296.067 72.0509
49500 -13276 291.735 -22.5445
49600 -13236.8 304.285 48.979
49700 -13247.6 300.113 -71.3493
49800 -13288 294.166 43.0334
49900 -13275.2 294.679 -75.9814
50000 -13231.1 300.8 95.7073
50100 -13245.5 304.959 -20.5738
50200 -13292 290.805 37.6291
50300 -13281.5 296.373 -41.7313
50400 -13255.1 304.905 30.4153
50500 -13288.3 293.617 17.0266
50600 -13274 292.394 17.3059
50700 -13221 309.409 -10.1421
50800 -13265.9 296.636 -34.9137
50900 -13299.3 287.508 -25.3654
